Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
23.5	12	combined	Drop	0	0	0	0
23.5	13	combined	Drop	0	0	0	0
23.5	14	combined	Drop	0	0	0	0
23.5	15	combined	Drop	0	0	0	0
23.5	16	combined	Drop	0	0	0	0
23.5	17	combined	Drop	0	0	0	0
23.5	18	combined	Drop	0	0	0	0
23.5	19	combined	Drop	0	0	0	0
23.5	20	combined	Drop	0	0	0	0
23.5	21	combined	Drop	0	0	0	0
23.5	22	combined	Drop	0	0	0	0
23.5	23	combined	Drop	0	0	0	0
23.5	24	combined	Drop	0	0	0	0
23.5	25	combined	Drop	0	0	0	0
23.5	26	combined	Drop	0	0	0	0
23.5	27	combined	Drop	0	0	0	0
23.5	28	combined	Drop	0	0	0	0
23.5	29	combined	Drop	0	0	0	0
24	0	combined	Drop	0	0	0	0
24	1	combined	Drop	0	0	0	0
24	2	combined	Drop	0	0	0	0
24	3	combined	Drop	0	0	0	0
24	4	combined	Drop	0	0	0	0
24	5	combined	Drop	0	0	0	0
24	6	combined	Drop	0	0	0	0
24	7	combined	Drop	0	0	0	0
24	8	combined	Drop	0	0	0	0
24	9	combined	Drop	0	0	0	0
24	10	combined	Drop	0	0	0	0
24	11	combined	Drop	0	0	0	0
24	12	combined	Drop	0	0	0	0
24	13	combined	Drop	0	0	0	0
24	14	combined	Drop	0	0	0	0
24	15	combined	Drop	0	0	0	0
24	16	combined	Drop	0	0	0	0
24	17	combined	Drop	0	0	0	0
24	18	combined	Drop	0	0	0	0
24	19	combined	Drop	0	0	0	0
24	20	combined	Drop	0	0	0	0
24	21	combined	Drop	0	0	0	0
24	22	combined	Drop	0	0	0	0
24	23	combined	Drop	0	0	0	0
24	24	combined	Drop	0	0	0	0
24	25	combined	Drop	0	0	0	0
24	26	combined	Drop	0	0	0	0
24	27	combined	Drop	0	0	0	0
24	28	combined	Drop	0	0	0	0
24	29	combined	Drop	0	0	0	0
24.5	0	combined	Drop	0	0	0	0
24.5	1	combined	Drop	0	0	0	0
24.5	2	combined	Drop	0	0	0	0
24.5	3	combined	Drop	0	0	0	0
24.5	4	combined	Drop	0	0	0	0
24.5	5	combined	Drop	0	0	0	0
24.5	6	combined	Drop	0	0	0	0
24.5	7	combined	Drop	0	0	0	0
24.5	8	combined	Drop	0	0	0	0
24.5	9	combined	Drop	0	0	0	0
24.5	10	combined	Drop	0	0	0	0
24.5	11	combined	Drop	0	0	0	0
24.5	12	combined	Drop	0	0	0	0
24.5	13	combined	Drop	0	0	0	0
24.5	14	combined	Drop	0	0	0	0
24.5	15	combined	Drop	0	0	0	0
24.5	16	combined	Drop	0	0	0	0
24.5	17	combined	Drop	0	0	0	0
24.5	18	combined	Drop	0	0	0	0
24.5	19	combined	Drop	0	0	0	0
24.5	20	combined	Drop	0	0	0	0
24.5	21	combined	Drop	0	0	0	0
24.5	22	combined	Drop	0	0	0	0
24.5	23	combined	Drop	0	0	0	0
24.5	24	combined	Drop	0	0	0	0
24.5	25	combined	Drop	0	0	0	0
24.5	26	combined	Drop	0	0	0	0
24.5	27	combined	Drop	0	0	0	0
24.5	28	combined	Drop	0	0	0	0
24.5	29	combined	Drop	0	0	0	0
25	0	combined	Drop	0	0	0	0
25	1	combined	Drop	0	0	0	0
25	2	combined	Drop	0	0	0	0
25	3	combined	Drop	0	0	0	0
25	4	combined	Drop	0	0	0	0
25	5	combined	Drop	0	0	0	0
25	6	combined	Drop	0	0	0	0
25	7	combined	Drop	0	0	0	0
25	8	combined	Drop	0	0	0	0
25	9	combined	Drop	0	0	0	0
25	10	combined	Drop	0	0	0	0
25	11	combined	Drop	0	0	0	0
25	12	combined	Drop	0	0	0	0
25	13	combined	Drop	0	0	0	0
25	14	combined	Drop	0	0	0	0
25	15	combined	Drop	0	0	0	0
25	16	combined	Drop	0	0	0	0
25	17	combined	Drop	0	0	0	0
25	18	combined	Drop	0	0	0	0
25	19	combined	Drop	0	0	0	0
25	20	combined	Drop	0	0	0	0
25	21	combined	Drop	0	0	0	0
25	22	combined	Drop	0	0	0	0
25	23	combined	Drop	0	0	0	0
25	24	combined	Drop	0	0	0	0
25	25	combined	Drop	0	0	0	0
25	26	combined	Drop	0	0	0	0
25	27	combined	Drop	0	0	0	0
25	28	combined	Drop	0	0	0	0
25	29	combined	Drop	0	0	0	0
25.5	0	combined	Drop	0	0	0	0
25.5	1	combined	Drop	0	0	0	0
25.5	2	combined	Drop	0	0	0	0
25.5	3	combined	Drop	0	0	0	0
25.5	4	combined	Drop	0	0	0	0
25.5	5	combined	Drop	0	0	0	0
25.5	6	combined	Drop	0	0	0	0
25.5	7	combined	Drop	0	0	0	0
25.5	8	combined	Drop	0	0	0	0
25.5	9	combined	Drop	0	0	0	0
25.5	10	combined	Drop	0	0	0	0
25.5	11	combined	Drop	0	0	0	0
25.5	12	combined	Drop	0	0	0	0
25.5	13	combined	Drop	0	0	0	0
25.5	14	combined	Drop	0	0	0	0
25.5	15	combined	Drop	0	0	0	0
25.5	16	combined	Drop	0	0	0	0
25.5	17	combined	Drop	0	0	0	0
25.5	18	combined	Drop	0	0	0	0
25.5	19	combined	Drop	0	0	0	0
25.5	20	combined	Drop	0	0	0	0
25.5	21	combined	Drop	0	0	0	0
25.5	22	combined	Drop	0	0	0	0
25.5	23	combined	Drop	0	0	0	0
25.5	24	combined	Drop	0	0	0	0
25.5	25	combined	Drop	0	0	0	0
25.5	26	combined	Drop	0	0	0	0
25.5	27	combined	Drop	0	0	0	0
25.5	28	combined	Drop	0	0	0	0
25.5	29	combined	Drop	0	0	0	0
26	0	combined	Drop	0	0	0	0
26	1	combined	Drop	0	0	0	0
26	2	combined	Drop	0	0	0	0
26	3	combined	Drop	0	0	0	0
26	4	combined	Drop	0	0	0	0
26	5	combined	Drop	0	0	0	0
26	6	combined	Drop	0	0	0	0
26	7	combined	Drop	0	0	0	0
26	8	combined	Drop	0	0	0	0
26	9	combined	Drop	0	0	0	0
26	10	combined	Drop	0	0	0	0
26	11	combined	Drop	0	0	0	0
26	12	combined	Drop	0	0	0	0
26	13	combined	Drop	0	0	0	0
26	14	combined	Drop	0	0	0	0
26	15	combined	Drop	0	0	0	0
26	16	combined	Drop	0	0	0	0
26	17	combined	Drop	0	0	0	0
26	18	combined	Drop	0	0	0	0
26	19	combined	Drop	0	0	0	0
26	20	combined	Drop	0	0	0	0
26	21	combined	Drop	0	0	0	0
26	22	combined	Drop	0	0	0	0
26	23	combined	Drop	0	0	0	0
26	24	combined	Drop	0	0	0	0
26	25	combined	Drop	0	0	0	0
26	26	combined	Drop	0	0	0	0
26	27	combined	Drop	0	0	0	0
26	28	combined	Drop	0	0	0	0
26	29	combined	Drop	0	0	0	0
26.5	0	combined	Drop	0	0	0	0
26.5	1	combined	Drop	0	0	0	0
26.5	2	combined	Drop	0	0	0	0
26.5	3	combined	Drop	0	0	0	0
26.5	4	combined	Drop	0	0	0	0
26.5	5	combined	Drop	0	0	0	0
26.5	6	combined	Drop	0	0	0	0
26.5	7	combined	Drop	0	0	0	0
26.5	8	combined	Drop	0	0	0	0
26.5	9	combined	Drop	0	0	0	0
26.5	10	combined	Drop	0	0	0	0
26.5	11	combined	Drop	0	0	0	0
26.5	12	combined	Drop	0	0	0	0
26.5	13	combined	Drop	0	0	0	0
26.5	14	combined	Drop	0	0	0	0
26.5	15	combined	Drop	0	0	0	0
26.5	16	combined	Drop	0	0	0	0
26.5	17	combined	Drop	0	0	0	0
26.5	18	combined	Drop	0	0	0	0
26.5	19	combined	Drop	0	0	0	0
26.5	20	combined	Drop	0	0	0	0
26.5	21	combined	Drop	0	0	0	0
26.5	22	combined	Drop	0	0	0	0
26.5	23	combined	Drop	0	0	0	0
26.5	24	combined	Drop	0	0	0	0
26.5	25	combined	Drop	0	0	0	0
26.5	26	combined	Drop	0	0	0	0
26.5	27	combined	Drop	0	0	0	0
26.5	28	combined	Drop	0	0	0	0
26.5	29	combined	Drop	0	0	0	0
27	0	combined	Drop	0	0	0	0
27	1	combined	Drop	0	0	0	0
27	2	combined	Drop	0	0	0	0
27	3	combined	Drop	0	0	0	0
27	4	combined	Drop	0	0	0	0
27	5	combined	Drop	0	0	0	0
27	6	combined	Drop	0	0	0	0
27	7	combined	Drop	0	0	0	0
27	8	combined	Drop	0	0	0	0
27	9	combined	Drop	0	0	0	0
27	10	combined	Drop	0	0	0	0
27	11	combined	Drop	0	0	0	0
27	12	combined	Drop	0	0	0	0
27	13	combined	Drop	0	0	0	0
27	14	combined	Drop	0	0	0	0
27	15	combined	Drop	0	0	0	0
27	16	combined	Drop	0	0	0	0
27	17	combined	Drop	0	0	0	0
27	18	combined	Drop	0	0	0	0
27	19	combined	Drop	0	0	0	0
27	20	combined	Drop	0	0	0	0
27	21	combined	Drop	0	0	0	0
27	22	combined	Drop	0	0	0	0
27	23	combined	Drop	0	0	0	0
27	24	combined	Drop	0	0	0	0
27	25	combined	Drop	0	0	0	0
27	26	combined	Drop	0	0	0	0
27	27	combined	Drop	0	0	0	0
27	28	combined	Drop	0	0	0	0
27	29	combined	Drop	0	0	0	0
27.5	0	combined	Drop	0	0	0	0
27.5	1	combined	Drop	0	0	0	0
27.5	2	combined	Drop	0	0	0	0
27.5	3	combined	Drop	0	0	0	0
27.5	4	combined	Drop	0	0	0	0
27.5	5	combined	Drop	0	0	0	0
27.5	6	combined	Drop	0	0	0	0
27.5	7	combined	Drop	0	0	0	0
27.5	8	combined	Drop	0	0	0	0
27.5	9	combined	Drop	0	0	0	0
27.5	10	combined	Drop	0	0	0	0
27.5	11	combined	Drop	0	0	0	0
27.5	12	combined	Drop	0	0	0	0
27.5	13	combined	Drop	0	0	0	0
27.5	14	combined	Drop	0	0	0	0
27.5	15	combined	Drop	0	0	0	0
27.5	16	combined	Drop	0	0	0	0
27.5	17	combined	Drop	0	0	0	0
27.5	18	combined	Drop	0	0	0	0
27.5	19	combined	Drop	0	0	0	0
27.5	20	combined	Drop	0	0	0	0
27.5	21	combined	Drop	0	0	0	0
27.5	22	combined	Drop	0	0	0	0
27.5	23	combined	Drop	0	0	0	0
27.5	24	combined	Drop	0	0	0	0
27.5	25	combined	Drop	0	0	0	0
27.5	26	combined	Drop	0	0	0	0
27.5	27	combined	Drop	0	0	0	0
27.5	28	combined	Drop	0	0	0	0
27.5	29	combined	Drop	0	0	0	0
28	0	combined	Drop	0	0	0	0
28	1	combined	Drop	0	0	0	0
28	2	combined	Drop	0	0	0	0
28	3	combined	Drop	0	0	0	0
28	4	combined	Drop	0	0	0	0
28	5	combined	Drop	0	0	0	0
28	6	combined	Drop	0	0	0	0
28	7	combined	Drop	0	0	0	0
28	8	combined	Drop	0	0	0	0
28	9	combined	Drop	0	0	0	0
28	10	combined	Drop	0	0	0	0
28	11	combined	Drop	0	0	0	0
28	12	combined	Drop	0	0	0	0
28	13	combined	Drop	0	0	0	0
28	14	combined	Drop	0	0	0	0
28	15	combined	Drop	0	0	0	0
28	16	combined	Drop	0	0	0	0
28	17	combined	Drop	0	0	0	0
28	18	combined	Drop	0	0	0	0
28	19	combined	Drop	0	0	0	0
28	20	combined	Drop	0	0	0	0
28	21	combined	Drop	0	0	0	0
28	22	combined	Drop	0	0	0	0
28	23	combined	Drop	0	0	0	0
28	24	combined	Drop	0	0	0	0
28	25	combined	Drop	0	0	0	0
28	26	combined	Drop	0	0	0	0
28	27	combined	Drop	0	0	0	0
28	28	combined	Drop	0	0	0	0
28	29	combined	Drop	0	0	0	0
28.5	0	combined	Drop	0	0	0	0
28.5	1	combined	Drop	0	0	0	0
28.5	2	combined	Drop	0	0	0	0
28.5	3	combined	Drop	0	0	0	0
28.5	4	combined	Drop	0	0	0	0
28.5	5	combined	Drop	0	0	0	0
28.5	6	combined	Drop	0	0	0	0
28.5	7	combined	Drop	0	0	0	0
28.5	8	combined	Drop	0	0	0	0
28.5	9	combined	Drop	0	0	0	0
28.5	10	combined	Drop	0	0	0	0
28.5	11	combined	Drop	0	0	0	0
28.5	12	combined	Drop	0	0	0	0
28.5	13	combined	Drop	0	0	0	0
28.5	14	combined	Drop	0	0	0	0
28.5	15	combined	Drop	0	0	0	0
28.5	16	combined	Drop	0	0	0	0
28.5	17	combined	Drop	0	0	0	0
28.5	18	combined	Drop	0	0	0	0
28.5	19	combined	Drop	0	0	0	0
28.5	20	combined	Drop	0	0	0	0
28.5	21	combined	Drop	0	0	0	0
28.5	22	combined	Drop	0	0	0	0
28.5	23	combined	Drop	0	0	0	0
28.5	24	combined	Drop	0	0	0	0
28.5	25	combined	Drop	0	0	0	0
28.5	26	combined	Drop	0	0	0	0
28.5	27	combined	Drop	0	0	0	0
28.5	28	combined	Drop	0	0	0	0
28.5	29	combined	Drop	0	0	0	0
29	0	combined	Drop	0	0	0	0
29	1	combined	Drop	0	0	0	0
29	2	combined	Drop	0	0	0	0
29	3	combined	Drop	0	0	0	0
29	4	combined	Drop	0	0	0	0
29	5	combined	Drop	0	0	0	0
29	6	combined	Drop	0	0	0	0
29	7	combined	Drop	0	0	0	0
29	8	combined	Drop	0	0	0	0
29	9	combined	Drop	0	0	0	0
29	10	combined	Drop	0	0	0	0
29	11	combined	Drop	0	0	0	0
29	12	combined	Drop	0	0	0	0
29	13	combined	Drop	0	0	0	0
29	14	combined	Drop	0	0	0	0
29	15	combined	Drop	0	0	0	0
29	16	combined	Drop	0	0	0	0
29	17	combined	Drop	0	0	0	0
29	18	combined	Drop	0	0	0	0
29	19	combined	Drop	0	0	0	0
29	20	combined	Drop	0	0	0	0
29	21	combined	Drop	0	0	0	0
29	22	combined	Drop	0	0	0	0
29	23	combined	Drop	0	0	0	0
29	24	combined	Drop	0	0	0	0
29	25	combined	Drop	0	0	0	0
29	26	combined	Drop	0	0	0	0
29	27	combined	Drop	0	0	0	0
29	28	combined	Drop	0	0	0	0
29	29	combined	Drop	0	0	0	0
29.5	0	combined	Drop	0	0	0	0
29.5	1	combined	Drop	0	0	0	0
29.5	2	combined	Drop	0	0	0	0
29.5	3	combined	Drop	0	0	0	0
29.5	4	combined	Drop	0	0	0	0
29.5	5	combined	Drop	0	0	0	0
29.5	6	combined	Drop	0	0	0	0
29.5	7	combined	Drop	0	0	0	0
29.5	8	combined	Drop	0	0	0	0
29.5	9	combined	Drop	0	0	0	0
29.5	10	combined	Drop	0	0	0	0
29.5	11	combined	Drop	0	0	0	0
29.5	12	combined	Drop	0	0	0	0
29.5	13	combined	Drop	0	0	0	0
29.5	14	combined	Drop	0	0	0	0
29.5	15	combined	Drop	0	0	0	0
29.5	16	combined	Drop	0	0	0	0
29.5	17	combined	Drop	0	0	0	0
29.5	18	combined	Drop	0	0	0	0
29.5	19	combined	Drop	0	0	0	0
29.5	20	combined	Drop	0	0	0	0
29.5	21	combined	Drop	0	0	0	0
29.5	22	combined	Drop	0	0	0	0
29.5	23	combined	Drop	0	0	0	0
29.5	24	combined	Drop	0	0	0	0
29.5	25	combined	Drop	0	0	0	0
29.5	26	combined	Drop	0	0	0	0
29.5	27	combined	Drop	0	0	0	0
29.5	28	combined	Drop	0	0	0	0
29.5	29	combined	Drop	0	0	0	0
30	0	combined	Drop	0	0	0	0
30	1	combined	Drop	0	0	0	0
30	2	combined	Drop	0	0	0	0
30	3	combined	Drop	0	0	0	0
30	4	combined	Drop	0	0	0	0
30	5	combined	Drop	0	0	0	0
30	6	combined	Drop	0	0	0	0
30	7	combined	Drop	0	0	0	0
30	8	combined	Drop	0	0	0	0
30	9	combined	Drop	0	0	0	0
30	10	combined	Drop	0	0	0	0
30	11	combined	Drop	0	0	0	0
30	12	combined	Drop	0	0	0	0
30	13	combined	Drop	0	0	0	0
30	14	combined	Drop	0	0	0	0
30	15	combined	Drop	0	0	0	0
30	16	combined	Drop	0	0	0	0
30	17	combined	Drop	0	0	0	0
30	18	combined	Drop	0	0	0	0
30	19	combined	Drop	0	0	0	0
30	20	combined	Drop	0	0	0	0
30	21	combined	Drop	0	0	0	0
30	22	combined	Drop	0	0	0	0
30	23	combined	Drop	0	0	0	0
30	24	combined	Drop	0	0	0	0
30	25	combined	Drop	0	0	0	0
30	26	combined	Drop	0	0	0	0
30	27	combined	Drop	0	0	0	0
30	28	combined	Drop	0	0	0	0
30	29	combined	Drop	0	0	0	0
30.5	0	combined	Drop	0	0	0	0
30.5	1	combined	Drop	0	0	0	0
30.5	2	combined	Drop	0	0	0	0
30.5	3	combined	Drop	0	0	0	0
30.5	4	combined	Drop	0	0	0	0
30.5	5	combined	Drop	0	0	0	0
30.5	6	combined	Drop	0	0	0	0
30.5	7	combined	Drop	0	0	0	0
30.5	8	combined	Drop	0	0	0	0
30.5	9	combined	Drop	0	0	0	0
30.5	10	combined	Drop	0	0	0	0
30.5	11	combined	Drop	0	0	0	0
30.5	12	combined	Drop	0	0	0	0
30.5	13	combined	Drop	0	0	0	0
30.5	14	combined	Drop	0	0	0	0
30.5	15	combined	Drop	0	0	0	0
30.5	16	combined	Drop	0	0	0	0
30.5	17	combined	Drop	0	0	0	0
30.5	18	combined	Drop	0	0	0	0
30.5	19	combined	Drop	0	0	0	0
30.5	20	combined	Drop	0	0	0	0
30.5	21	combined	Drop	0	0	0	0
30.5	22	combined	Drop	0	0	0	0
30.5	23	combined	Drop	0	0	0	0
30.5	24	combined	Drop	0	0	0	0
30.5	25	combined	Drop	0	0	0	0
30.5	26	combined	Drop	0	0	0	0
30.5	27	combined	Drop	0	0	0	0
30.5	28	combined	Drop	0	0	0	0
30.5	29	combined	Drop	0	0	0	0
31	0	combined	Drop	0	0	0	0
31	1	combined	Drop	0	0	0	0
31	2	combined	Drop	0	0	0	0
31	3	combined	Drop	0	0	0	0
31	4	combined	Drop	0	0	0	0
31	5	combined	Drop	0	0	0	0
31	6	combined	Drop	0	0	0	0
31	7	combined	Drop	0	0	0	0
31	8	combined	Drop	0	0	0	0
31	9	combined	Drop	0	0	0	0
31	10	combined	Drop	0	0	0	0
31	11	combined	Drop	0	0	0	0
31	12	combined	Drop	0	0	0	0
31	13	combined	Drop	0	0	0	0
31	14	combined	Drop	0	0	0	0
31	15	combined	Drop	0	0	0	0
31	16	combined	Drop	0	0	0	0
31	17	combined	Drop	0	0	0	0
31	18	combined	Drop	0	0	0	0
31	19	combined	Drop	0	0	0	0
31	20	combined	Drop	0	0	0	0
31	21	combined	Drop	0	0	0	0
31	22	combined	Drop	0	0	0	0
31	23	combined	Drop	0	0	0	0
31	24	combined	Drop	0	0	0	0
31	25	combined	Drop	0	0	0	0
31	26	combined	Drop	0	0	0	0
31	27	combined	Drop	0	0	0	0
31	28	combined	Drop	0	0	0	0
31	29	combined	Drop	0	0	0	0
31.5	0	combined	Drop	0	0	0	0
31.5	1	combined	Drop	0	0	0	0
31.5	2	combined	Drop	0	0	0	0
31.5	3	combined	Drop	0	0	0	0
31.5	4	combined	Drop	0	0	0	0
31.5	5	combined	Drop	0	0	0	0
31.5	6	combined	Drop	0	0	0	0
31.5	7	combined	Drop	0	0	0	0
31.5	8	combined	Drop	0	0	0	0
31.5	9	combined	Drop	0	0	0	0
31.5	10	combined	Drop	0	0	0	0
31.5	11	combined	Drop	0	0	0	0
31.5	12	combined	Drop	0	0	0	0
31.5	13	combined	Drop	0	0	0	0
31.5	14	combined	Drop	0	0	0	0
31.5	15	combined	Drop	0	0	0	0
31.5	16	combined	Drop	0	0	0	0
31.5	17	combined	Drop	0	0	0	0
31.5	18	combined	Drop	0	0	0	0
31.5	19	combined	Drop	0	0	0	0
31.5	20	combined	Drop	0	0	0	0
31.5	21	combined	Drop	0	0	0	0
31.5	22	combined	Drop	0	0	0	0
31.5	23	combined	Drop	0	0	0	0
31.5	24	combined	Drop	0	0	0	0
31.5	25	combined	Drop	0	0	0	0
31.5	26	combined	Drop	0	0	0	0
31.5	27	combined	Drop	0	0	0	0
31.5	28	combined	Drop	0	0	0	0
31.5	29	combined	Drop	0	0	0	0
32	0	combined	Drop	0	0	0	0
32	1	combined	Drop	0	0	0	0
32	2	combined	Drop	0	0	0	0
32	3	combined	Drop	0	0	0	0
32	4	combined	Drop	0	0	0	0
32	5	combined	Drop	0	0	0	0
32	6	combined	Drop	0	0	0	0
32	7	combined	Drop	0	0	0	0
32	8	combined	Drop	0	0	0	0
32	9	combined	Drop	0	0	0	0
32	10	combined	Drop	0	0	0	0
32	11	combined	Drop	0	0	0	0
32	12	combined	Drop	0	0	0	0
32	13	combined	Drop	0	0	0	0
32	14	combined	Drop	0	0	0	0
32	15	combined	Drop	0	0	0	0
32	16	combined	Drop	0	0	0	0
32	17	combined	Drop	0	0	0	0
32	18	combined	Drop	0	0	0	0
32	19	combined	Drop	0	0	0	0
32	20	combined	Drop	0	0	0	0
32	21	combined	Drop	0	0	0	0
32	22	combined	Drop	0	0	0	0
32	23	combined	Drop	0	0	0	0
32	24	combined	Drop	0	0	0	0
32	25	combined	Drop	0	0	0	0
32	26	combined	Drop	0	0	0	0
32	27	combined	Drop	0	0	0	0
32	28	combined	Drop	0	0	0	0
32	29	combined	Drop	0	0	0	0
32.5	0	combined	Drop	0	0	0	0
32.5	1	combined	Drop	0	0	0	0
32.5	2	combined	Drop	0	0	0	0
32.5	3	combined	Drop	0	0	0	0
32.5	4	combined	Drop	0	0	0	0
32.5	5	combined	Drop	0	0	0	0
32.5	6	combined	Drop	0	0	0	0
32.5	7	combined	Drop	0	0	0	0
32.5	8	combined	Drop	0	0	0	0
32.5	9	combined	Drop	0	0	0	0
32.5	10	combined	Drop	0	0	0	0
32.5	11	combined	Drop	0	0	0	0
32.5	12	combined	Drop	0	0	0	0
32.5	13	combined	Drop	0	0	0	0
32.5	14	combined	Drop	0	0	0	0
32.5	15	combined	Drop	0	0	0	0
32.5	16	combined	Drop	0	0	0	0
32.5	17	combined	Drop	0	0	0	0
32.5	18	combined	Drop	0	0	0	0
32.5	19	combined	Drop	0	0	0	0
32.5	20	combined	Drop	0	0	0	0
32.5	21	combined	Drop	0	0	0	0
32.5	22	combined	Drop	0	0	0	0
32.5	23	combined	Drop	0	0	0	0
32.5	24	combined	Drop	0	0	0	0
32.5	25	combined	Drop	0	0	0	0
32.5	26	combined	Drop	0	0	0	0
32.5	27	combined	Drop	0	0	0	0
32.5	28	combined	Drop	0	0	0	0
32.5	29	combined	Drop	0	0	0	0
33	0	combined	Drop	0	0	0	0
33	1	combined	Drop	0	0	0	0
33	2	combined	Drop	0	0	0	0
33	3	combined	Drop	0	0	0	0
33	4	combined	Drop	0	0	0	0
33	5	combined	Drop	0	0	0	0
33	6	combined	Drop	0	0	0	0
33	7	combined	Drop	0	0	0	0
33	8	combined	Drop	0	0	0	0
33	9	combined	Drop	0	0	0	0
33	10	combined	Drop	0	0	0	0
33	11	combined	Drop	0	0	0	0
33	12	combined	Drop	0	0	0	0
33	13	combined	Drop	0	0	0	0
33	14	combined	Drop	0	0	0	0
33	15	combined	Drop	0	0	0	0
33	16	combined	Drop	0	0	0	0
33	17	combined	Drop	0	0	0	0
33	18	combined	Drop	0	0	0	0
33	19	combined	Drop	0	0	0	0
33	20	combined	Drop	0	0	0	0
33	21	combined	Drop	0	0	0	0
33	22	combined	Drop	0	0	0	0
33	23	combined	Drop	0	0	0	0
33	24	combined	Drop	0	0	0	0
33	25	combined	Drop	0	0	0	0
33	26	combined	Drop	0	0	0	0
33	27	combined	Drop	0	0	0	0
33	28	combined	Drop	0	0	0	0
33	29	combined	Drop	0	0	0	0
33.5	0	combined	Drop	0	0	0	0
33.5	1	combined	Drop	0	0	0	0
33.5	2	combined	Drop	0	0	0	0
33.5	3	combined	Drop	0	0	0	0
33.5	4	combined	Drop	0	0	0	0
33.5	5	combined	Drop	0	0	0	0
33.5	6	combined	Drop	0	0	0	0
33.5	7	combined	Drop	0	0	0	0
33.5	8	combined	Drop	0	0	0	0
33.5	9	combined	Drop	0	0	0	0
33.5	10	combined	Drop	0	0	0	0
33.5	11	combined	Drop	0	0	0	0
33.5	12	combined	Drop	0	0	0	0
33.5	13	combined	Drop	0	0	0	0
33.5	14	combined	Drop	0	0	0	0
33.5	15	combined	Drop	0	0	0	0
33.5	16	combined	Drop	0	0	0	0
33.5	17	combined	Drop	0	0	0	0
33.5	18	combined	Drop	0	0	0	0
33.5	19	combined	Drop	0	0	0	0
33.5	20	combined	Drop	0	0	0	0
33.5	21	combined	Drop	0	0	0	0
33.5	22	combined	Drop	0	0	0	0
33.5	23	combined	Drop	0	0	0	0
33.5	24	combined	Drop	0	0	0	0
33.5	25	combined	Drop	0	0	0	0
33.5	26	combined	Drop	0	0	0	0
33.5	27	combined	Drop	0	0	0	0
33.5	28	combined	Drop	0	0	0	0
33.5	29	combined	Drop	0	0	0	0
34	0	combined	Drop	0	0	0	0
34	1	combined	Drop	0	0	0	0
34	2	combined	Drop	0	0	0	0
34	3	combined	Drop	0	0	0	0
34	4	combined	Drop	0	0	0	0
34	5	combined	Drop	0	0	0	0
34	6	combined	Drop	0	0	0	0
34	7	combined	Drop	0	0	0	0
34	8	combined	Drop	0	0	0	0
34	9	combined	Drop	0	0	0	0
34	10	combined	Drop	0	0	0	0
34	11	combined	Drop	0	0	0	0
34	12	combined	Drop	0	0	0	0
34	13	combined	Drop	0	0	0	0
34	14	combined	Drop	0	0	0	0
34	15	combined	Drop	0	0	0	0
34	16	combined	Drop	0	0	0	0
34	17	combined	Drop	0	0	0	0
34	18	combined	Drop	0	0	0	0
34	19	combined	Drop	0	0	0	0
34	20	combined	Drop	0	0	0	0
34	21	combined	Drop	0	0	0	0
34	22	combined	Drop	0	0	0	0
34	23	combined	Drop	0	0	0	0
34	24	combined	Drop	0	0	0	0
34	25	combined	Drop	0	0	0	0
34	26	combined	Drop	0	0	0	0
34	27	combined	Drop	0	0	0	0
34	28	combined	Drop	0	0	0	0
34	29	combined	Drop	0	0	0	0
34.5	0	combined	Drop	0	0	0	0
34.5	1	combined	Drop	0	0	0	0
34.5	2	combined	Drop	0	0	0	0
34.5	3	combined	Drop	0	0	0	0
34.5	4	combined	Drop	0	0	0	0
34.5	5	combined	Drop	0	0	0	0
34.5	6	combined	Drop	0	0	0	0
34.5	7	combined	Drop	0	0	0	0
34.5	8	combined	Drop	0	0	0	0
34.5	9	combined	Drop	0	0	0	0
34.5	10	combined	Drop	0	0	0	0
34.5	11	combined	Drop	0	0	0	0
34.5	12	combined	Drop	0	0	0	0
34.5	13	combined	Drop	0	0	0	0
34.5	14	combined	Drop	0	0	0	0
34.5	15	combined	Drop	0	0	0	0
34.5	16	combined	Drop	0	0	0	0
34.5	17	combined	Drop	0	0	0	0
34.5	18	combined	Drop	0	0	0	0
34.5	19	combined	Drop	0	0	0	0
34.5	20	combined	Drop	0	0	0	0
34.5	21	combined	Drop	0	0	0	0
34.5	22	combined	Drop	0	0	0	0
34.5	23	combined	Drop	0	0	0	0
34.5	24	combined	Drop	0	0	0	0
34.5	25	combined	Drop	0	0	0	0
34.5	26	combined	Drop	0	0	0	0
34.5	27	combined	Drop	0	0	0	0
34.5	28	combined	Drop	0	0	0	0
34.5	29	combined	Drop	0	0	0	0
35	0	combined	Drop	0	0	0	0
35	1	combined	Drop	0	0	0	0
35	2	combined	Drop	0	0	0	0
35	3	combined	Drop	0	0	0	0
35	4	combined	Drop	0	0	0	0
35	5	combined	Drop	0	0	0	0
35	6	combined	Drop	0	0	0	0
35	7	combined	Drop	0	0	0	0
35	8	combined	Drop	0	0	0	0
35	9	combined	Drop	0	0	0	0
35	10	combined	Drop	0	0	0	0
35	11	combined	Drop	0	0	0	0
35	12	combined	Drop	0	0	0	0
35	13	combined	Drop	0	0	0	0
35	14	combined	Drop	0	0	0	0
35	15	combined	Drop	0	0	0	0
35	16	combined	Drop	0	0	0	0
35	17	combined	Drop	0	0	0	0
35	18	combined	Drop	0	0	0	0
35	19	combined	Drop	0	0	0	0
